AwayAerialswon,AwayBallpossession,AwayDuelswon,AwayFouls,AwayInterceptions,AwayPossessionlost,AwayTackles,AwayTeam,Date,HomeAerialswon,HomeBallpossession,HomeDuelswon,HomeFouls,HomeInterceptions,HomePossessionlost,HomeTackles,HomeTeam,Round
15,46%,58,14,17,145,14,Levante,23/04/18,23,54%,58,13,11,151,13,Athletic Club,Round 34
4,44%,52,15,17,103,26,Villarreal,9/5/2018,2,56%,69,6,9,109,19,Barcelona,Round 34
8,64%,60,8,8,118,20,Real Madrid,9/5/2018,16,36%,57,21,14,117,28,Sevilla,Round 34
12,63%,53,8,11,141,17,Sevilla,17/04/18,16,37%,55,8,11,119,23,Deportivo,Round 33
11,52%,48,7,12,146,20,Barcelona,17/04/18,10,48%,46,9,20,135,23,Celta,Round 33
11,42%,60,14,9,147,24,Leganés,17/04/18,19,58%,61,14,5,136,17,Villarreal,Round 33
29,46%,92,17,16,190,30,Eibar,18/04/18,30,54%,69,17,17,193,15,Espanyol,Round 33
16,36%,58,14,20,168,22,Getafe,18/04/18,34,64%,82,10,24,174,18,Valencia,Round 33
14,34%,45,19,12,127,16,Athletic Club,18/04/18,13,66%,65,6,13,146,14,Real Madrid,Round 33
28,49%,57,12,17,126,12,Girona,19/04/18,23,51%,57,15,6,134,15,Alavés,Round 33
15,43%,62,13,13,132,26,Atl. Madrid,19/04/18,17,57%,58,13,17,128,14,Real Sociedad,Round 33
13,49%,54,17,7,137,22,Málaga,19/04/18,23,51%,72,9,8,155,14,Levante,Round 33
16,44%,53,17,10,126,14,Las Palmas,19/04/18,13,56%,63,18,9,113,15,Betis,Round 33
19,58%,73,18,5,123,17,Betis,13/04/18,14,42%,50,24,10,141,15,Girona,Round 32
16,42%,60,23,7,111,22,Villarreal,14/04/18,17,58%,69,11,9,143,17,Sevilla,Round 32
5,37%,49,11,11,109,21,Valencia,14/04/18,8,63%,58,9,9,122,22,Barcelona,Round 32
18,51%,49,17,14,132,20,Real Sociedad,14/04/18,16,49%,61,6,16,140,17,Las Palmas,Round 32
32,60%,65,17,11,156,12,Celta,14/04/18,23,40%,55,22,23,153,7,Leganés,Round 32
17,38%,55,9,13,143,17,Deportivo,14/04/18,17,62%,59,5,10,145,23,Athletic Club,Round 32
34,33%,66,18,16,146,15,Alavés,15/04/18,26,67%,52,11,5,176,6,Eibar,Round 32
8,43%,52,13,13,149,19,Levante,15/04/18,11,57%,61,9,14,138,25,Atl. Madrid,Round 32
23,62%,62,13,12,152,12,Espanyol,15/04/18,18,38%,54,19,9,133,17,Getafe,Round 32
14,62%,51,9,12,116,12,Real Madrid,15/04/18,8,38%,44,12,13,111,15,Málaga,Round 32
24,52%,71,14,14,138,15,Málaga,6/4/2018,25,48%,71,16,7,125,18,Deportivo,Round 31
21,52%,58,22,9,195,17,Getafe,7/4/2018,36,48%,75,17,10,190,12,Alavés,Round 31
15,53%,49,12,21,144,17,Sevilla,7/4/2018,11,47%,52,8,11,147,19,Celta,Round 31
14,53%,38,11,11,169,11,Eibar,7/4/2018,16,47%,54,10,14,139,18,Betis,Round 31
10,31%,56,12,30,131,20,Leganés,7/4/2018,15,69%,65,14,11,149,20,Barcelona,Round 31
21,59%,71,10,15,147,20,Las Palmas,8/4/2018,18,41%,56,19,12,147,16,Levante,Round 31
3,31%,43,17,12,111,17,Atl. Madrid,8/4/2018,21,69%,65,12,12,120,11,Real Madrid,Round 31
13,50%,52,20,9,159,24,Girona,8/4/2018,28,50%,70,8,23,152,15,Real Sociedad,Round 31
10,53%,53,10,6,128,18,Espanyol,8/4/2018,7,47%,46,17,12,109,17,Valencia,Round 31
27,51%,66,11,16,146,14,Athletic Club,9/4/2018,17,49%,57,17,7,158,17,Villarreal,Round 31
13,51%,50,12,18,151,9,Levante,31/03/18,25,49%,58,13,5,137,20,Girona,Round 30
14,55%,50,10,18,158,15,Celta,31/03/18,28,45%,67,10,4,158,15,Athletic Club,Round 30
12,49%,51,17,4,112,17,Real Madrid,31/03/18,11,51%,56,11,14,115,16,Las Palmas,Round 30
7,60%,51,7,16,130,11,Barcelona,31/03/18,11,40%,48,11,21,113,15,Sevilla,Round 30
30,43%,66,12,17,148,16,Alavés,1/4/2018,25,57%,57,18,15,145,15,Espanyol,Round 30
14,51%,48,17,4,131,15,Valencia,1/4/2018,21,49%,60,14,17,141,18,Leganés,Round 30
24,48%,63,10,14,163,22,Real Sociedad,1/4/2018,29,52%,55,13,17,185,8,Eibar,Round 30
27,59%,72,13,8,159,21,Villarreal,1/4/2018,21,41%,65,17,20,146,22,Málaga,Round 30
13,48%,61,15,7,130,21,Deportivo,1/4/2018,15,52%,65,14,10,132,14,Atl. Madrid,Round 30
12,67%,78,9,15,135,23,Betis,2/4/2018,10,33%,50,21,7,143,21,Getafe,Round 30
20,67%,60,11,7,161,23,Eibar,16/03/18,14,33%,48,11,11,148,12,Levante,Round 29
14,53%,67,12,16,155,23,Las Palmas,17/03/18,21,47%,70,24,13,159,23,Deportivo,Round 29
13,39%,54,14,12,127,23,Alavés,17/03/18,12,61%,57,8,9,124,14,Valencia,Round 29
10,32%,43,21,15,142,17,Getafe,17/03/18,26,68%,67,13,10,167,13,Real Sociedad,Round 29
7,31%,44,11,20,136,18,Espanyol,17/03/18,6,69%,40,15,19,134,9,Betis,Round 29
20,65%,58,11,11,167,18,Sevilla,18/03/18,12,35%,47,14,20,153,17,Leganés,Round 29
13,41%,58,14,17,148,26,Athletic Club,18/03/18,12,59%,56,7,15,142,18,Barcelona,Round 29
19,46%,65,24,18,176,19,Málaga,18/03/18,23,54%,77,17,14,175,24,Celta,Round 29
12,37%,60,16,10,129,24,Atl. Madrid,18/03/18,16,63%,59,13,8,139,17,Villarreal,Round 29
11,35%,48,13,10,109,8,Girona,18/03/18,9,65%,49,13,9,90,18,Real Madrid,Round 29
30,51%,74,16,13,158,19,Deportivo,9/3/2018,18,49%,58,17,12,148,15,Girona,Round 28
20,54%,58,7,11,151,16,Real Madrid,10/3/2018,18,46%,48,12,10,154,15,Eibar,Round 28
10,38%,60,15,14,142,21,Valencia,10/3/2018,16,62%,67,15,12,164,23,Sevilla,Round 28
33,56%,68,16,18,171,18,Levante,10/3/2018,15,44%,67,14,10,167,21,Getafe,Round 28
16,76%,56,9,8,136,15,Barcelona,10/3/2018,11,24%,50,15,14,143,22,Málaga,Round 28
13,52%,51,14,10,134,17,Real Sociedad,11/3/2018,9,48%,53,18,16,132,25,Espanyol,Round 28
6,55%,49,10,11,132,16,Celta,11/3/2018,13,45%,47,14,12,146,19,Atl. Madrid,Round 28
19,45%,62,17,9,137,18,Villarreal,11/3/2018,15,55%,53,15,16,142,15,Las Palmas,Round 28
32,56%,71,14,13,163,14,Leganés,11/3/2018,36,44%,64,12,5,158,12,Athletic Club,Round 28
25,52%,69,17,8,156,21,Betis,12/3/2018,24,48%,70,18,14,173,24,Alavés,Round 28
17,37%,56,18,11,164,15,Girona,3/3/2018,22,63%,66,14,11,158,20,Villarreal,Round 27
14,51%,57,13,11,156,23,Athletic Club,3/3/2018,22,49%,60,14,9,151,13,Sevilla,Round 27
25,70%,45,8,15,169,11,Eibar,3/3/2018,29,30%,58,6,15,143,18,Deportivo,Round 27
25,40%,71,14,20,180,33,Málaga,3/3/2018,32,60%,82,11,14,193,21,Leganés,Round 27
9,24%,41,18,11,105,13,Getafe,3/3/2018,10,76%,57,13,14,115,9,Real Madrid,Round 27
23,68%,61,13,9,169,22,Espanyol,4/3/2018,19,32%,62,14,15,154,23,Levante,Round 27
8,42%,70,20,21,136,40,Atl. Madrid,4/3/2018,17,58%,74,16,12,155,18,Barcelona,Round 27
13,40%,41,13,13,141,17,Alavés,4/3/2018,19,60%,54,10,15,149,12,Real Sociedad,Round 27
13,60%,73,11,16,125,33,Betis,4/3/2018,4,40%,36,14,19,139,15,Valencia,Round 27
17,42%,51,15,22,135,19,Las Palmas,5/3/2018,19,58%,64,13,12,149,15,Celta,Round 27
21,62%,81,10,6,159,26,Real Madrid,27/02/18,17,38%,58,15,12,145,18,Espanyol,Round 26
22,56%,73,10,9,150,26,Celta,27/02/18,18,44%,60,9,12,148,18,Girona,Round 26
28,52%,74,16,10,151,18,Valencia,28/02/18,20,48%,63,16,19,155,29,Athletic Club,Round 26
17,58%,51,9,9,163,20,Deportivo,28/02/18,20,42%,55,6,11,174,20,Getafe,Round 26
22,51%,74,14,8,148,30,Sevilla,28/02/18,23,49%,60,19,13,179,15,Málaga,Round 26
5,35%,49,10,15,131,17,Leganés,28/02/18,11,65%,59,10,13,128,25,Atl. Madrid,Round 26
27,51%,74,8,10,181,20,Villarreal,28/02/18,18,49%,64,18,28,206,21,Eibar,Round 26
14,50%,38,7,10,153,7,Real Sociedad,1/3/2018,13,50%,46,11,10,139,14,Betis,Round 26
10,64%,59,13,13,137,17,Barcelona,1/3/2018,6,36%,51,18,21,128,23,Las Palmas,Round 26
9,37%,55,17,9,158,25,Levante,1/3/2018,19,63%,57,13,15,157,18,Alavés,Round 26
26,48%,71,11,16,175,26,Espanyol,23/02/18,23,52%,68,9,6,179,18,Deportivo,Round 25
16,50%,39,16,11,163,9,Eibar,24/02/18,23,50%,58,11,13,151,13,Celta,Round 25
9,36%,52,14,11,121,27,Alavés,24/02/18,8,64%,69,9,15,122,18,Real Madrid,Round 25
20,56%,56,17,9,162,13,Las Palmas,24/02/18,25,44%,64,22,21,158,17,Leganés,Round 25
6,38%,53,11,12,115,25,Girona,24/02/18,10,62%,40,11,8,123,10,Barcelona,Round 25
10,46%,50,21,11,172,19,Getafe,25/02/18,20,54%,67,16,10,144,22,Villarreal,Round 25
18,40%,59,18,8,146,25,Málaga,25/02/18,31,60%,69,12,10,162,16,Athletic Club,Round 25
8,65%,47,9,14,144,17,Real Sociedad,25/02/18,16,35%,52,12,11,126,21,Valencia,Round 25
12,40%,62,24,12,125,33,Atl. Madrid,25/02/18,14,60%,62,10,7,156,17,Sevilla,Round 25
21,69%,74,8,12,132,16,Betis,26/02/18,13,31%,49,17,23,141,15,Levante,Round 25
18,48%,45,10,15,151,11,Leganés,16/02/18,30,52%,64,12,14,148,16,Girona,Round 24
18,45%,54,18,7,120,13,Sevilla,17/02/18,15,55%,53,15,14,140,14,Las Palmas,Round 24
13,53%,62,6,13,151,24,Barcelona,17/02/18,11,47%,53,13,18,168,22,Eibar,Round 24
14,51%,56,14,10,155,19,Deportivo,17/02/18,22,49%,61,17,10,165,18,Alavés,Round 24
29,67%,85,18,11,152,21,Valencia,17/02/18,19,33%,62,19,15,169,23,Málaga,Round 24
6,32%,42,13,13,131,18,Levante,18/02/18,13,68%,48,12,12,126,11,Real Sociedad,Round 24
14,42%,61,12,16,152,33,Athletic Club,18/02/18,16,58%,72,6,16,165,25,Atl. Madrid,Round 24
22,48%,64,14,15,161,16,Villarreal,18/02/18,19,52%,78,7,22,171,25,Espanyol,Round 24
13,43%,48,15,11,120,15,Real Madrid,18/02/18,14,57%,54,7,10,116,18,Betis,Round 24
16,68%,61,15,13,148,20,Celta,19/02/18,14,32%,54,21,16,142,15,Getafe,Round 24
18,46%,54,29,12,152,13,Las Palmas,9/2/2018,27,54%,73,20,14,161,14,Athletic Club,Round 23
25,30%,53,15,14,152,12,Alavés,10/2/2018,17,70%,59,16,10,162,17,Villarreal,Round 23
33,52%,85,19,13,172,25,Atl. Madrid,10/2/2018,25,48%,74,22,14,181,17,Málaga,Round 23
36,57%,74,6,7,196,17,Eibar,10/2/2018,26,43%,51,14,21,188,8,Leganés,Round 23
12,48%,38,10,13,107,9,Real Sociedad,10/2/2018,6,52%,46,11,5,107,20,Real Madrid,Round 23
17,46%,52,19,8,144,18,Girona,11/2/2018,21,54%,56,13,7,163,12,Sevilla,Round 23
12,21%,43,13,20,120,19,Getafe,11/2/2018,20,79%,59,7,10,155,13,Barcelona,Round 23
9,29%,31,16,11,115,12,Espanyol,11/2/2018,16,71%,52,9,8,123,10,Celta,Round 23
5,41%,33,19,14,134,13,Levante,11/2/2018,9,59%,66,10,11,118,21,Valencia,Round 23
14,62%,65,7,16,136,19,Betis,12/2/2018,14,38%,58,19,12,141,26,Deportivo,Round 23
17,37%,53,11,14,134,18,Deportivo,2/2/2018,13,63%,39,11,11,145,11,Real Sociedad,Round 22
22,56%,60,20,11,158,18,Sevilla,3/2/2018,16,44%,55,11,13,168,13,Eibar,Round 22
14,46%,46,12,8,144,14,Villarreal,3/2/2018,14,54%,42,11,11,143,12,Betis,Round 22
19,74%,59,11,11,144,10,Celta,3/2/2018,12,26%,43,13,13,137,16,Alavés,Round 22
12,72%,57,7,10,123,18,Real Madrid,3/2/2018,8,28%,37,14,13,124,18,Levante,Round 22
26,50%,77,20,17,177,26,Leganés,4/2/2018,12,50%,58,17,8,194,24,Getafe,Round 22
13,74%,63,12,5,165,22,Barcelona,4/2/2018,8,26%,52,15,24,143,21,Espanyol,Round 22
18,61%,55,14,8,164,18,Athletic Club,4/2/2018,22,39%,54,13,20,154,8,Girona,Round 22
16,51%,64,4,5,129,26,Valencia,4/2/2018,9,49%,53,18,10,132,34,Atl. Madrid,Round 22
12,34%,44,17,17,170,22,Málaga,5/2/2018,22,66%,71,11,12,166,14,Las Palmas,Round 22
14,57%,58,14,11,184,16,Eibar,26/01/18,20,43%,80,15,11,156,38,Athletic Club,Round 21
26,58%,58,14,13,145,12,Levante,27/01/18,17,42%,57,13,21,134,15,Deportivo,Round 21
11,57%,66,22,20,116,26,Real Madrid,27/01/18,8,43%,59,20,8,124,15,Valencia,Round 21
21,56%,59,7,13,158,15,Girona,27/01/18,25,44%,62,18,13,162,23,Málaga,Round 21
12,62%,56,6,12,138,13,Real Sociedad,27/01/18,12,38%,45,16,12,98,22,Villarreal,Round 21
14,56%,61,19,13,186,15,Espanyol,28/01/18,14,44%,60,20,9,154,25,Leganés,Round 21
18,56%,59,11,13,157,10,Las Palmas,28/01/18,18,44%,75,17,15,139,37,Atl. Madrid,Round 21
10,35%,54,15,7,160,27,Getafe,28/01/18,28,65%,77,12,11,170,20,Sevilla,Round 21
14,22%,48,19,21,123,20,Alavés,28/01/18,17,78%,61,6,15,153,14,Barcelona,Round 21
12,58%,44,8,9,137,18,Betis,29/01/18,13,42%,42,13,19,137,13,Celta,Round 21
24,50%,62,12,11,134,19,Athletic Club,19/01/18,15,50%,46,17,5,164,13,Getafe,Round 20
18,45%,58,14,13,167,14,Sevilla,20/01/18,13,55%,56,18,11,164,22,Espanyol,Round 20
17,47%,57,15,16,147,21,Girona,20/01/18,22,53%,72,13,14,143,27,Atl. Madrid,Round 20
12,42%,53,16,11,154,24,Levante,20/01/18,15,58%,65,14,12,133,23,Villarreal,Round 20
15,41%,76,15,15,156,33,Valencia,20/01/18,20,59%,61,19,14,177,18,Las Palmas,Round 20
25,53%,62,14,15,154,19,Leganés,21/01/18,23,47%,58,13,5,160,14,Alavés,Round 20
10,38%,38,11,10,116,18,Deportivo,21/01/18,8,62%,60,7,9,117,26,Real Madrid,Round 20
17,44%,55,7,19,133,23,Celta,21/01/18,12,56%,53,10,12,152,18,Real Sociedad,Round 20
7,51%,59,9,18,126,16,Barcelona,21/01/18,7,49%,49,13,19,136,25,Betis,Round 20
16,30%,58,11,20,145,30,Málaga,22/01/18,30,70%,59,11,12,185,10,Eibar,Round 20
17,58%,63,16,9,171,22,Málaga,12/1/2018,25,42%,64,19,17,181,14,Getafe,Round 19
11,57%,63,20,9,141,22,Las Palmas,13/01/18,19,43%,64,25,13,134,14,Girona,Round 19
12,42%,42,12,12,113,14,Villarreal,13/01/18,10,58%,49,11,11,134,19,Real Madrid,Round 19
23,33%,55,9,21,190,15,Atl. Madrid,13/01/18,24,67%,52,12,14,209,15,Eibar,Round 19
9,48%,52,8,13,126,19,Valencia,13/01/18,15,52%,46,13,13,156,12,Deportivo,Round 19
22,62%,63,7,13,147,17,Celta,14/01/18,9,38%,42,19,5,152,18,Levante,Round 19
11,62%,72,12,11,163,36,Sevilla,14/01/18,20,38%,55,19,10,178,16,Alavés,Round 19
17,56%,53,16,5,153,16,Athletic Club,14/01/18,14,44%,47,14,9,152,15,Espanyol,Round 19
9,50%,49,13,11,107,18,Barcelona,14/01/18,6,50%,42,14,14,113,17,Real Sociedad,Round 19
11,25%,39,15,8,107,11,Leganés,15/01/18,8,75%,53,12,6,120,12,Betis,Round 19
5,39%,51,16,19,144,27,Getafe,6/1/2018,7,61%,62,11,11,149,21,Atl. Madrid,Round 18
15,41%,60,14,15,118,21,Girona,6/1/2018,18,59%,61,16,7,131,20,Valencia,Round 18
22,46%,72,17,17,179,27,Eibar,6/1/2018,18,54%,71,13,9,189,23,Las Palmas,Round 18
20,51%,64,18,11,129,22,Betis,6/1/2018,26,49%,74,16,5,156,15,Sevilla,Round 18
15,69%,43,11,14,144,9,Real Sociedad,7/1/2018,12,31%,43,14,11,129,13,Leganés,Round 18
9,28%,44,22,14,113,18,Levante,7/1/2018,7,72%,56,10,10,108,14,Barcelona,Round 18
9,40%,56,20,10,140,15,Alavés,7/1/2018,14,60%,72,23,9,138,25,Athletic Club,Round 18
22,43%,78,12,25,147,25,Deportivo,7/1/2018,18,57%,58,19,16,144,21,Villarreal,Round 18
11,49%,51,15,14,127,20,Real Madrid,7/1/2018,11,51%,65,10,8,141,20,Celta,Round 18
25,40%,72,11,6,166,22,Espanyol,8/1/2018,31,60%,74,18,14,200,19,Málaga,Round 18
21,43%,74,17,11,142,29,Leganés,19/12/17,14,57%,51,21,9,165,17,Levante,Round 17
9,67%,76,11,14,138,19,Las Palmas,20/12/17,8,33%,45,23,8,132,18,Getafe,Round 17
9,50%,53,18,13,116,22,Sevilla,20/12/17,9,50%,49,9,13,129,10,Real Sociedad,Round 17
17,50%,50,18,19,176,13,Girona,21/12/17,17,50%,53,14,13,180,15,Eibar,Round 17
16,59%,53,18,14,169,19,Málaga,21/12/17,17,41%,61,14,18,158,19,Alavés,Round 17
11,47%,42,6,4,131,18,Athletic Club,22/12/17,14,53%,34,7,9,141,7,Betis,Round 17
28,55%,79,22,6,165,24,Atl. Madrid,22/12/17,23,45%,73,18,11,169,16,Espanyol,Round 17
7,55%,49,10,12,107,11,Barcelona,23/12/17,8,45%,38,14,6,117,18,Real Madrid,Round 17
10,45%,49,21,15,125,21,Villarreal,23/12/17,15,55%,65,11,12,143,16,Valencia,Round 17
-1,46%,57,16,-1,149,-1,Celta,23/12/17,-1,54%,56,20,-1,153,-1,Deportivo,Round 17
17,39%,72,14,13,147,25,Levante,15/12/17,13,61%,67,22,9,144,24,Sevilla,Round 16
-1,62%,70,9,-1,155,-1,Real Sociedad,16/12/17,-1,38%,46,14,-1,148,-1,Athletic Club,Round 16
-1,49%,64,13,-1,193,-1,Valencia,16/12/17,-1,51%,62,13,-1,193,-1,Eibar,Round 16
-1,37%,60,16,-1,155,-1,Alavés,16/12/17,-1,63%,64,14,-1,155,-1,Atl. Madrid,Round 16
12,54%,39,25,5,144,6,Getafe,17/12/17,20,46%,61,20,7,125,16,Girona,Round 16
-1,36%,51,19,-1,105,-1,Villarreal,17/12/17,-1,64%,48,11,-1,145,-1,Celta,Round 16
-1,39%,36,25,-1,131,-1,Espanyol,17/12/17,-1,61%,73,6,-1,146,-1,Las Palmas,Round 16
-1,40%,60,10,-1,127,-1,Deportivo,17/12/17,-1,60%,37,12,-1,123,-1,Barcelona,Round 16
-1,55%,68,15,-1,145,-1,Betis,18/12/17,-1,45%,58,15,-1,157,-1,Málaga,Round 16
13,60%,75,7,12,137,24,Real Madrid,21/02/18,10,40%,52,18,22,155,24,Leganés,Round 16
-1,66%,57,12,-1,137,-1,Las Palmas,8/12/2017,-1,34%,47,23,-1,128,-1,Alavés,Round 15
-1,53%,67,13,-1,208,-1,Eibar,9/12/2017,-1,47%,50,14,-1,205,-1,Getafe,Round 15
-1,42%,44,11,-1,98,-1,Sevilla,9/12/2017,-1,58%,45,12,-1,99,-1,Real Madrid,Round 15
-1,41%,52,21,-1,159,-1,Leganés,9/12/2017,-1,59%,58,16,-1,167,-1,Deportivo,Round 15
-1,61%,58,12,-1,126,-1,Celta,9/12/2017,-1,39%,51,16,-1,135,-1,Valencia,Round 15
-1,33%,61,12,-1,133,-1,Málaga,10/12/2017,-1,67%,49,10,-1,163,-1,Real Sociedad,Round 15
-1,27%,60,19,-1,137,-1,Atl. Madrid,10/12/2017,-1,73%,54,15,-1,155,-1,Betis,Round 15
-1,40%,45,14,-1,141,-1,Athletic Club,10/12/2017,-1,60%,58,11,-1,156,-1,Levante,Round 15
-1,68%,57,13,-1,122,-1,Barcelona,10/12/2017,-1,32%,34,18,-1,114,-1,Villarreal,Round 15
-1,48%,59,17,-1,169,-1,Girona,11/12/2017,-1,52%,56,9,-1,185,-1,Espanyol,Round 15
-1,38%,44,15,-1,169,-1,Levante,1/12/2017,-1,62%,61,12,-1,156,-1,Málaga,Round 14
-1,36%,41,12,-1,140,-1,Celta,2/12/2017,-1,64%,66,11,-1,147,-1,Barcelona,Round 14
-1,45%,46,10,-1,155,-1,Real Sociedad,2/12/2017,-1,55%,65,12,-1,149,-1,Atl. Madrid,Round 14
-1,44%,46,16,-1,146,-1,Deportivo,2/12/2017,-1,56%,47,12,-1,155,-1,Sevilla,Round 14
-1,65%,61,13,-1,125,-1,Real Madrid,2/12/2017,-1,35%,41,20,-1,123,-1,Athletic Club,Round 14
-1,63%,45,17,-1,139,-1,Villarreal,3/12/2017,-1,37%,48,11,-1,152,-1,Leganés,Round 14
-1,68%,62,11,-1,169,-1,Valencia,3/12/2017,-1,32%,60,18,-1,144,-1,Getafe,Round 14
-1,44%,62,16,-1,196,-1,Espanyol,3/12/2017,-1,56%,58,13,-1,188,-1,Eibar,Round 14
-1,44%,40,21,-1,114,-1,Betis,3/12/2017,-1,56%,58,12,-1,105,-1,Las Palmas,Round 14
-1,44%,49,13,-1,173,-1,Alavés,4/12/2017,-1,56%,59,8,-1,171,-1,Girona,Round 14
-1,42%,49,17,-1,139,-1,Leganés,24/11/17,-1,58%,50,13,-1,139,-1,Celta,Round 13
-1,58%,51,19,-1,164,-1,Eibar,25/11/17,-1,42%,77,18,-1,167,-1,Alavés,Round 13
-1,43%,46,13,-1,127,-1,Málaga,25/11/17,-1,57%,52,15,-1,127,-1,Real Madrid,Round 13
-1,49%,47,16,-1,165,-1,Girona,25/11/17,-1,51%,51,9,-1,152,-1,Betis,Round 13
-1,56%,58,14,-1,121,-1,Atl. Madrid,25/11/17,-1,44%,45,11,-1,137,-1,Levante,Round 13
-1,49%,65,14,-1,168,-1,Athletic Club,26/11/17,-1,51%,66,11,-1,170,-1,Deportivo,Round 13
-1,49%,53,14,-1,119,-1,Las Palmas,26/11/17,-1,51%,52,22,-1,127,-1,Real Sociedad,Round 13
-1,54%,52,17,-1,129,-1,Sevilla,26/11/17,-1,46%,59,9,-1,134,-1,Villarreal,Round 13
-1,70%,52,11,-1,156,-1,Barcelona,26/11/17,-1,30%,53,12,-1,125,-1,Valencia,Round 13
-1,49%,50,18,-1,175,-1,Getafe,27/11/17,-1,51%,72,12,-1,188,-1,Espanyol,Round 13
-1,46%,71,10,-1,143,-1,Real Sociedad,17/11/17,-1,54%,52,28,-1,142,-1,Girona,Round 12
-1,57%,56,14,-1,168,-1,Alavés,18/11/17,-1,43%,50,18,-1,155,-1,Getafe,Round 12
-1,68%,76,10,-1,150,-1,Barcelona,18/11/17,-1,32%,47,25,-1,139,-1,Leganés,Round 12
-1,49%,53,17,-1,149,-1,Celta,18/11/17,-1,51%,65,20,-1,148,-1,Sevilla,Round 12
